1,2,3,4,5,6,7,8,9
1,57340U,23099N,24298.81857,-0.0000152,00000-0,-97410,0,9991
2,57340,43.0012,90.4696,1147,274.8849,85.1862,15.02549297,70775
1,57340U,23099N,24298.81857,-0.0000152,00000-0,-97410,0,9991
2,57340,43.0012,90.4696,1147,274.8849,85.1862,15.02549297,71518
1,57340U,23099N,24299.74926,0.00000503,00000-0,52277-4,0,9995
2,57340,43.0016,85.4124,1167,272.1228,87.9481,15.02536572,71650
1,57341U,23099P,24299.4889,0.00000785,00000-0,73181-4,0,9992
2,57341,43.0018,86.8978,988,271.4665,88.6064,15.02540934,71575
1,57341U,23099P,24299.82127,0.00001696,00000-0,14055-3,0,9998
2,57341,43.0024,85.0909,1076,262.0454,98.0266,15.02550901,71628
1,57342U,23099Q,24299.73262,0.000007,00000-0,66916-4,0,9995
2,57342,43.0039,85.2895,1300,270.1412,89.9281,15.0253257,71656
1,57343U,23099R,24298.82079,0.00000839,00000-0,77197-4,0,9998
2,57343,43.0036,90.4862,1456,264.7299,95.3377,15.02537146,70773
1,57343U,23099R,24298.82079,0.00000839,00000-0,77197-4,0,9998
2,57343,43.0036,90.4862,1456,264.7299,95.3377,15.02537146,71516
1,57343U,23099R,24299.81797,0.00000618,00000-0,60806-4,0,9990
2,57343,43.0043,85.0685,1447,269.4454,90.6223,15.02527976,71666
1,57344U,23099S,24298.81191,0.00001871,00000-0,15351-3,0,9992
2,57344,43.0024,90.4174,1325,276.1858,83.8833,15.0254348,70777
1,57344U,23099S,24298.81191,0.00001871,00000-0,15351-3,0,9992
2,57344,43.0024,90.4174,1325,276.1858,83.8833,15.0254348,71510
1,57344U,23099S,24299.7426,0.00000191,00000-0,29231-4,0,9999
2,57344,43.0025,85.3608,1381,278.5294,81.5392,15.02540016,71650
1,57345U,23099T,24298.48285,-0.00002124,00000-0,-14219,0,9996
2,57345,43.0013,92.2495,1819,262.8831,97.1805,15.02541657,71461
1,57345U,23099T,24299.74593,0.00003914,00000-0,30463-3,0,9997
2,57345,43.0009,85.3859,1260,261.7146,98.3553,15.02537124,71658
1,57346U,23099U,24299.52652,0.00000937,00000-0,84407-4,0,9999
2,57346,43.0025,86.3204,960,268.2113,91.8619,15.02534224,71620
1,57347U,23099V,24299.80464,-0.00000386,00000-0,-13492,0,9997
2,57347,43.0026,84.9691,922,276.1713,83.9024,15.02533513,71664
1,57348U,23099W,24298.8562,-0.00006751,00000-0,-48501,0,9997
2,57348,43.003,89.8915,1902,264.3306,95.732,15.02550734,70785
1,57348U,23099W,24299.72042,0.00003558,00000-0,27842-3,0,9990
2,57348,43.0038,85.1968,1845,283.1133,76.9504,15.0252283,71651
1,57349U,23099X,24298.85842,0.00000739,00000-0,69753-4,0,9992
2,57349,43.0035,89.911,1381,275.7946,84.2739,15.02535144,71502
1,57349U,23099X,24299.72263,0.00000556,00000-0,56190-4,0,9994
2,57349,43.0041,85.2134,1069,271.5646,88.5074,15.02537385,71652
1,57350U,23099Y,24298.73138,0.00000887,00000-0,80761-4,0,9992
2,57350,43.0049,78.5091,1466,262.559,97.5086,15.02534469,70908
1,57350U,23099Y,24299.66207,0.00000887,00000-0,80742-4,0,9992
2,57350,43.004,73.4513,1286,271.6108,88.4587,15.02536707,71787
1,57351U,23099Z,24299.7193,0.00002714,00000-0,21600-3,0,9991
2,57351,43.0027,85.1887,1592,275.6611,84.405,15.02523728,71702
1,57352U,23099AA,24299.52245,0.00000965,00000-0,86485-4,0,9990
2,57352,43.004,74.1217,1615,250.8637,109.2031,15.02537314,71769
1,57353U,23099AB,24298.85286,0.00000867,00000-0,79223-4,0,9997
2,57353,43.0044,89.8675,1405,270.363,89.7052,15.02533892,70785
1,57353U,23099AB,24299.78356,0.00000449,00000-0,48314-4,0,9995
2,57353,43.0036,84.8101,1217,275.2708,84.7996,15.02528879,71665
1,57354U,23099AC,24299.64653,0.00000492,00000-0,51476-4,0,9996
2,57354,43.0023,73.3346,916,281.9299,78.144,15.025363,71782
1,57355U,23099AD,24298.72805,0.00000923,00000-0,83418-4,0,9991
2,57355,43.004,78.4808,2481,255.1606,104.8961,15.02549227,70905
1,57356U,23099AE,24299.84485,0.0000107,00000-0,94260-4,0,9999
2,57356,43.0032,72.243,990,293.4513,66.6225,15.02531252,71712
1,57357U,23099AF,24299.65318,-0.000034,00000-0,-23668,0,9995
2,57357,43.003,73.3837,969,263.5218,96.5514,15.02552968,71675
1,57358U,23099AG,24299.83931,0.0000055,00000-0,55815-4,0,9999
2,57358,43.0031,72.1977,1372,268.6982,91.3703,15.02533732,71819
1,57359U,23099AH,24299.65652,0.00000574,00000-0,57589-4,0,9990
2,57359,43.0048,73.4084,1543,267.3343,92.7322,15.02535091,71786
1,57360U,23099AJ,24298.83548,0.00000558,00000-0,56357-4,0,9992
2,57360,43.0034,77.5671,1359,272.5418,87.5269,15.02532462,70922
1,57361U,23099AK,24298.44549,-0.00000458,00000-0,-18810,0,9998
2,57361,43.0036,79.8013,1290,267.9658,92.1037,15.02538428,71607
1,57361U,23099AK,24299.64209,-0.00000315,00000-0,-82713,0,9990
2,57361,43.004,73.2996,1152,267.0636,93.0074,15.02533767,71785
1,57362U,23099AL,24299.82931,0.0000114,00000-0,99432-4,0,9991
2,57362,43.0035,72.1223,1204,277.1738,82.8967,15.02543132,71812
1,57363U,23099AM,24298.43995,-0.00000224,00000-0,-15283,0,9993
2,57363,43.0042,79.7582,1411,272.338,87.7301,15.02518712,71601
1,57363U,23099AM,24299.83594,0.00007221,00000-0,54873-3,0,9998
2,57363,43.0055,72.1755,1789,281.8136,78.2505,15.02558883,71813
1,57364U,23099AN,24298.76455,-0.00002544,00000-0,-17336,0,9997
2,57364,43.0044,77.8931,1297,287.0006,73.0694,15.02533678,70915
1,57364U,23099AN,24299.82819,-0.0000187,00000-0,-12340,0,9993
2,57364,43.0021,72.1142,970,284.2051,75.8684,15.02537698,71813
1,57365U,23099AP,24298.75457,-0.00000149,00000-0,40357-5,0,9999
2,57365,43.0036,77.8137,1616,275.6792,84.3866,15.0253138,70919
1,57366U,23099AQ,24298.7579,0.00000886,00000-0,80672-4,0,9990
2,57366,43.0015,77.8416,1006,274.2069,85.8658,15.02540163,70916
1,57366U,23099AQ,24298.7579,0.00000886,00000-0,80672-4,0,9990
2,57366,43.0015,77.8416,1006,274.2069,85.8658,15.02540163,71603
1,57366U,23099AQ,24299.82154,0.00001583,00000-0,13219-3,0,9996
2,57366,43.0034,72.0638,1127,270.3676,89.7037,15.02543686,71766
1,57367U,23099AR,24298.818,-0.00001749,00000-0,-11448,0,9999
2,57367,43.005,64.404,1699,259.696,100.3691,15.02514909,71826
1,57367U,23099AR,24299.81515,0.00001794,00000-0,14783-3,0,9990
2,57367,43.003,58.9849,1014,245.5317,114.5419,15.02539497,71969
1,57368U,23099AS,24299.81598,0.00002077,00000-0,16872-3,0,9993
2,57368,43.0046,72.0224,1477,277.4127,82.6548,15.0254866,71811
1,57369U,23099AT,24299.82488,0.0000061,00000-0,60193-4,0,9990
2,57369,43.0038,72.0889,1164,268.5257,91.5452,15.02532569,71766
1,57370U,23099AU,24298.81217,0.00000409,00000-0,45308-4,0,9999
2,57370,43.0039,77.3882,1073,258.4869,101.5853,15.025379,70924
1,57371U,23099AV,24298.75901,0.0000195,00000-0,15932-3,0,9995
2,57371,43.002,77.8481,1320,270.4262,89.643,15.02548713,70911
1,57371U,23099AV,24298.75901,0.0000195,00000-0,15932-3,0,9995
2,57371,43.002,77.8481,1320,270.4262,89.643,15.02548713,71608
1,57371U,23099AV,24299.49027,-0.00001071,00000-0,-64240,0,9994
2,57371,43.0006,73.875,1154,267.0238,93.0472,15.02540363,71717
1,57372U,23099AW,24299.66861,0.00000949,00000-0,85340-4,0,9997
2,57372,43.0029,72.6273,934,273.6924,86.3811,15.02533886,71589
1,57373U,23099AX,24298.81551,0.00008207,00000-0,62203-3,0,9994
2,57373,43.0037,77.4154,1119,255.6615,104.4103,15.02526114,70922
1,57374U,23099AY,24298.71609,-0.00005299,00000-0,-37723,0,9990
2,57374,43.0046,65.3742,1507,276.5501,83.5169,15.02565739,71059
1,57374U,23099AY,24299.64679,0.00001522,00000-0,12778-3,0,9995
2,57374,43.0048,60.3148,1579,276.1232,83.943,15.02526838,71931
1,57375U,23099AZ,24298.81106,-0.00000412,00000-0,-15399,0,9998
2,57375,43.0032,77.3809,1286,275.371,84.6985,15.02533388,70923
1,57376U,23099BA,24299.66529,-0.00000183,00000-0,15127-5,0,9991
2,57376,43.0026,72.608,1178,263.1947,96.8761,15.02534423,71797
1,57377U,23099BB,24299.80268,-0.00000048,00000-0,11515-4,0,9997
2,57377,43.0037,71.9224,1341,272.4474,87.6215,15.0253352,71814
1,57378U,23099BC,24298.82599,0.00000582,00000-0,58122-4,0,9996
2,57378,43.0059,51.4791,2034,261.3327,98.7285,15.02552326,71966
1,57378U,23099BC,24299.69021,0.00001526,00000-0,12804-3,0,9993
2,57378,42.9974,46.7864,332,176.746,183.3384,15.02529619,72099
1,57379U,23099BD,24299.79935,0.00000126,00000-0,24371-4,0,9995
2,57379,43.0022,71.8963,986,286.018,74.0554,15.02531612,71814
1,57380U,23099BE,24298.82489,-0.00001103,00000-0,-66585,0,9996
2,57380,43.0016,51.465,672,232.2749,127.8032,15.02533902,71959
1,57381U,23099BF,24298.81576,0.00003265,00000-0,25669-3,0,9993
2,57381,43.0024,64.4002,1147,274.3442,85.7269,15.0253215,71812
1,57381U,23099BF,24299.81291,0.00005151,00000-0,39586-3,0,9995
2,57381,43.0027,58.9818,711,242.359,117.718,15.02556893,71967
1,57387U,23100B,24299.53954,0.00005558,00000-0,43752-3,0,9995
2,57387,99.4929,170.4751,5885,254.9421,105.1146,15.01365357,69753
1,57388U,23100C,24299.60513,0.00005882,00000-0,46278-3,0,9999
2,57388,99.4971,170.8522,7174,36.3167,323.8537,15.01341213,69762
1,57389U,23100D,24299.53978,0.00005538,00000-0,43607-3,0,9997
2,57389,99.4929,170.4657,6273,253.815,106.2378,15.0135345,69759
1,57390U,23100E,24298.62191,0.00033819,00000-0,20157-2,0,9990
2,57390,99.4705,172.5335,10059,230.5307,129.5028,15.11065484,69783
1,57390U,23100E,24298.62191,0.00033819,00000-0,20157-2,0,9990
2,57390,99.4705,172.5335,10059,230.5307,129.5028,15.11065484,69783
1,57390U,23100E,24299.61516,0.00027538,00000-0,16412-2,0,9993
2,57390,99.4706,173.7613,10089,227.1336,132.9041,15.11122701,69939
1,57391U,23100F,24298.65603,0.00026273,00000-0,16952-2,0,9990
2,57391,99.452,171.3378,10948,231.5079,128.5162,15.08224631,69771
1,57391U,23100F,24299.65115,0.00022521,00000-0,14529-2,0,9995
2,57391,99.4521,172.5604,10843,227.6908,132.3396,15.08270658,69927
1,57392U,23100G,24298.82241,0.00000108,00000-0,17725-3,0,9993
2,57392,99.4963,59.9465,19003,121.262,239.039,13.68335522,63534
1,57392U,23100G,24299.84608,0.00000089,00000-0,15483-3,0,9990
2,57392,99.4965,60.9536,19028,118.716,241.59,13.68335709,63671
1,57393U,23100H,24299.53711,0.0001873,00000-0,17994-2,0,9993
2,57393,99.3842,123.9806,346863,251.8177,104.4972,14.57187559,67512
1,57399U,23101A,24298.78952,0.00012989,00000-0,60540-3,0,9998
2,57399,97.347,352.4193,6238,96.4125,263.7821,15.19993521,70098
1,57399U,23101A,24298.78952,0.00012989,00000-0,60540-3,0,9998
2,57399,97.347,352.4193,6238,96.4125,263.7821,15.19993521,70098
1,57399U,23101A,24299.51366,0.00013009,00000-0,60602-3,0,9990
2,57399,97.3472,353.1245,6173,94.3411,265.8529,15.20012228,70208
1,57399U,23101A,24299.84282,0.00013314,00000-0,61998-3,0,9998
2,57399,97.3473,353.445,6167,93.3191,266.875,15.20020932,70250
1,57400U,23101B,24298.82412,0.00013727,00000-0,63859-3,0,9995
2,57400,97.3462,352.3087,8536,100.2738,259.946,15.20030918,70090
1,57400U,23101B,24298.82412,0.00013727,00000-0,63859-3,0,9995
2,57400,97.3462,352.3087,8536,100.2738,259.946,15.20030918,70090
1,57400U,23101B,24299.48242,0.00012178,00000-0,56674-3,0,9995
2,57400,97.3463,352.9498,8552,98.1498,262.0708,15.20046596,70199
1,57400U,23101B,24299.8774,0.0001264,00000-0,58791-3,0,9999
2,57400,97.3463,353.3345,8585,97.1853,263.0358,15.20057713,70257
1,57401U,23101C,24298.80631,0.00013409,00000-0,62531-3,0,9991
2,57401,97.3416,352.0594,8370,97.9904,262.2282,15.19954006,70093
1,57401U,23101C,24298.80631,0.00013409,00000-0,62531-3,0,9991
2,57401,97.3416,352.0594,8370,97.9904,262.2282,15.19954006,70093
1,57401U,23101C,24299.46464,0.00012146,00000-0,56653-3,0,9991
2,57401,97.3417,352.7,8313,96.1504,264.0679,15.19969776,70198
1,57401U,23101C,24299.7938,0.00012488,00000-0,58223-3,0,9991
2,57401,97.3416,353.0203,8288,95.1195,265.0986,15.19978872,70247
1,57402U,23101D,24298.83977,0.000143,00000-0,66607-3,0,9990
2,57402,97.3496,352.5007,10385,96.5155,263.7262,15.19963751,70099
1,57402U,23101D,24298.83977,0.000143,00000-0,66607-3,0,9990
2,57402,97.3496,352.5007,10385,96.5155,263.7262,15.19963751,70099
1,57402U,23101D,24299.4981,0.00013348,00000-0,62168-3,0,9997
2,57402,97.3498,353.142,10403,94.3357,265.9067,15.19981447,70198
1,57402U,23101D,24299.82726,0.00013446,00000-0,62603-3,0,9998
2,57402,97.3499,353.4626,10429,93.3711,266.8717,15.19990891,70242
1,57404U,23102A,24299.777,0.00000249,00000-0,33507-4,0,9998
2,57404,43.003,85.5058,1467,275.4957,84.5717,15.02528381,71038
1,57405U,23102B,24299.84015,0.00000511,00000-0,52917-4,0,9990
2,57405,43.0007,85.1052,799,233.6032,126.4736,15.02527113,71040
1,57406U,23102C,24298.83964,-0.00004794,00000-0,-33980,0,9997
2,57406,43.0044,90.5086,1193,267.9105,92.1601,15.02563303,70892
1,57406U,23102C,24299.77034,-0.00000723,00000-0,-38478,0,9998
2,57406,43.0042,85.4512,1196,268.8678,91.2027,15.02534572,71030
1,57407U,23102D,24299.73731,0.00000324,00000-0,39036-4,0,9990
2,57407,43.0041,72.2892,1426,274.5482,85.5198,15.02529781,71185
1,57408U,23102E,24299.69387,0.00000162,00000-0,27114-4,0,9991
2,57408,43.01,85.7466,2991,274.9035,85.1466,15.02533017,71028
1,57409U,23102F,24298.81967,0.00000274,00000-0,35319-4,0,9993
2,57409,43.0032,90.364,1290,271.6544,88.4151,15.02549481,70892
1,57409U,23102F,24299.48445,-0.00001533,00000-0,-98402,0,9995
2,57409,43.0012,86.7523,802,273.0662,87.0089,15.025549,70992
1,57410U,23102G,24299.69054,-0.00003001,00000-0,-20722,0,9990
2,57410,43.0001,85.7043,317,272.2553,87.8253,15.02544031,71029
1,57412U,23102J,24299.75369,0.00000286,00000-0,36280-4,0,9990
2,57412,43.0014,85.3315,1295,258.1811,101.8886,15.02529934,71034
1,57413U,23102K,24298.81301,0.00001007,00000-0,89606-4,0,9993
2,57413,43.0033,90.3073,1655,282.458,77.6077,15.02538033,70891
1,57414U,23102L,24298.81633,0.00001,00000-0,89051-4,0,9995
2,57414,43.0031,90.3367,733,280.7187,79.3573,15.02543198,70894
1,57414U,23102L,24299.74703,0.00000725,00000-0,68728-4,0,9995
2,57414,43.0026,85.2787,980,273.0536,87.0194,15.02533202,71031
1,57415U,23102M,24299.80684,0.0000274,00000-0,21775-3,0,9997
2,57415,43.001,84.871,1445,274.7402,85.3275,15.02546667,70830
1,57416U,23102N,24299.80351,-0.00000166,00000-0,28169-5,0,9994
2,57416,43.0032,84.8453,1139,276.6717,83.3996,15.02542208,71048
1,57418U,23102Q,24299.80017,-0.00005074,00000-0,-36079,0,9993
2,57418,43.0025,84.8208,1830,260.4294,99.6342,15.02539849,71041
1,57422U,23103B,24299.5008,0.00126998,00000-0,55455-3,0,9992
2,57422,96.559,3.0354,5282,164.9576,195.1855,15.84358843,72110
1,57423U,23103C,24299.73106,0.0056499,14130-3,11288-2,0,9994
2,57423,96.5539,356.3018,19560,109.0669,251.2732,15.99453382,71647
1,57424U,23104A,24298.86669,0.00031629,00000-0,10120-2,0,9998
2,57424,97.3432,5.2531,12149,99.1374,261.1243,15.32280846,70193
1,57424U,23104A,24298.86669,0.00031629,00000-0,10120-2,0,9998
2,57424,97.3432,5.2531,12149,99.1374,261.1243,15.32280846,70193
1,57424U,23104A,24299.51973,0.00026733,00000-0,85526-3,0,9991
2,57424,97.3433,5.9006,12145,96.8197,263.4427,15.32318299,70295
1,57424U,23104A,24299.84624,0.00030134,00000-0,96272-3,0,9999
2,57424,97.3433,6.2245,12133,95.9145,264.3481,15.32338735,70347
1,57425U,23104B,24298.84018,0.00030829,00000-0,88371-3,0,9997
2,57425,97.3406,5.8309,12231,94.4412,265.8229,15.35770608,70230
1,57425U,23104B,24298.84018,0.00030829,00000-0,88371-3,0,9997
2,57425,97.3406,5.8309,12231,94.4412,265.8229,15.35770608,70230
1,57425U,23104B,24299.49174,0.00029795,00000-0,85317-3,0,9995
2,57425,97.3406,6.4804,12205,92.2293,268.0348,15.35810701,70338
1,57425U,23104B,24299.81751,0.00028837,00000-0,82544-3,0,9998
2,57425,97.3407,6.8051,12174,91.0054,269.2585,15.35829802,70387
1,57426U,23104C,24298.80545,0.00025751,00000-0,10152-2,0,9999
2,57426,97.341,5.0048,7844,55.9733,304.2249,15.25528681,70185
1,57426U,23104C,24298.80545,0.00025751,00000-0,10152-2,0,9999
2,57426,97.341,5.0048,7844,55.9733,304.2249,15.25528681,70185
1,57426U,23104C,24299.46138,0.00020758,00000-0,81885-3,0,9990
2,57426,97.3413,5.6481,7846,54.0648,306.1317,15.25552952,70288
1,57426U,23104C,24299.85493,0.00024092,00000-0,94886-3,0,9991
2,57426,97.3412,6.0345,7875,52.1379,308.0571,15.25575642,70344
1,57429U,23104F,24298.81629,0.00036063,00000-0,13504-2,0,9994
2,57429,97.3389,3.7329,33334,47.446,312.9584,15.26667023,70099
1,57429U,23104F,24298.81629,0.00036063,00000-0,13504-2,0,9994
2,57429,97.3389,3.7329,33334,47.446,312.9584,15.26667023,70099
1,57429U,23104F,24299.53727,0.00033374,00000-0,12485-2,0,9991
2,57429,97.3391,4.4414,33311,44.8241,315.568,15.26716891,70205
1,57429U,23104F,24299.86497,0.00034142,00000-0,12762-2,0,9998
2,57429,97.3391,4.7633,33286,43.7279,316.6588,15.26739535,70255
1,57431U,23105B,24299.82992,-0.00000513,00000-0,-22876,0,9997
2,57431,43.0039,98.1809,1751,263.7111,96.3532,15.02529287,70377
1,57432U,23105C,24299.82658,-0.00004112,00000-0,-28947,0,9994
2,57432,43.0007,98.1586,1085,272.2027,87.8691,15.02541045,70339
1,57433U,23105D,24299.85638,0.00000926,00000-0,29447-4,0,9999
2,57433,43.004,349.973,1648,267.3659,92.7009,15.40696595,71709
1,57434U,23105E,24299.75345,0.00000243,00000-0,33068-4,0,9990
2,57434,43.0007,98.4642,367,254.1297,105.9505,15.02536526,70342
1,57435U,23105F,24299.82326,0.00000331,00000-0,39592-4,0,9996
2,57435,43.0043,98.1315,1385,274.3188,85.7496,15.02531926,70467
1,57436U,23105G,24298.91668,0.00061518,00000-0,45318-2,0,9998
2,57436,43.0019,102.8327,1719,260.9246,325.9191,15.02514324,5781
1,57436U,23105G,24299.25001,-0.00059306,00000-0,-44106,0,9993
2,57436,43.002,101.0191,1782,256.5859,335.3829,15.02551346,70289
1,57436U,23105G,24299.91668,0.00063522,00000-0,46793-2,0,9994
2,57436,43.0017,97.399,1686,266.6861,335.4783,15.02500728,70386
1,57437U,23105H,24299.87642,-0.00000705,00000-0,-37129,0,9993
2,57437,43.0023,97.6704,1220,275.0688,85.0015,15.02529151,70618
1,57438U,23105J,24298.8161,0.00000663,00000-0,64180-4,0,9995
2,57438,43.0027,103.4727,1295,260.7215,99.3481,15.02537475,70212
1,57438U,23105J,24299.74678,0.00001183,00000-0,10259-3,0,9998
2,57438,43.0032,98.4169,1274,273.3822,86.6874,15.02539978,70363
1,57439U,23105K,24299.76695,-0.00001717,00000-0,-11208,0,9995
2,57439,43.0016,84.9913,1146,273.9613,86.1098,15.02534094,70520
1,57440U,23105L,24299.80658,0.00002233,00000-0,18022-3,0,9994
2,57440,43.0026,97.9976,2303,267.6251,92.4328,15.02554182,70223
1,57441U,23105M,24299.80327,0.00001953,00000-0,15958-3,0,9990
2,57441,43.0029,97.9796,1400,274.8737,85.1946,15.02541763,70207
1,57442U,23105N,24299.86643,0.00000108,00000-0,23075-4,0,9991
2,57442,43.0033,97.5953,1353,263.0848,96.9841,15.02536843,70447
1,57443U,23105P,24298.86592,-0.00000311,00000-0,-78914,0,9994
2,57443,43.0073,102.9895,2496,273.112,86.9437,15.02538153,70224
1,57443U,23105P,24299.73015,-0.00000653,00000-0,-33279,0,9999
2,57443,42.9999,98.2951,648,285.5199,74.5572,15.02534265,70424
1,57444U,23105Q,24298.85264,-0.00003121,00000-0,-21625,0,9992
2,57444,43.004,102.889,1532,274.3441,85.7226,15.02509241,70287
1,57444U,23105Q,24298.85264,-0.00003121,00000-0,-21625,0,9992
2,57444,43.004,102.889,1532,274.3441,85.7226,15.02509241,70298
1,57444U,23105Q,24299.84978,0.00002682,00000-0,21353-3,0,9992
2,57444,43.0018,97.4711,1202,279.6246,80.4461,15.02542381,70441
1,57445U,23105R,24298.85705,-0.000013,00000-0,-81171,0,9993
2,57445,43.0039,102.9196,1139,272.0284,88.0428,15.02533352,70065
1,57445U,23105R,24298.85705,-0.000013,00000-0,-81171,0,9993
2,57445,43.0039,102.9196,1139,272.0284,88.0428,15.02533352,70032
1,57445U,23105R,24299.58831,0.00011524,00000-0,86782-3,0,9998
2,57445,43.0038,98.9461,2238,262.8093,97.2495,15.02487873,70140
1,57446U,23105S,24299.78026,0.00000815,00000-0,75397-4,0,9992
2,57446,43.0027,85.0702,1307,278.2883,81.7811,15.0254227,70523
1,57447U,23105T,24298.85593,-0.00000102,00000-0,75797-5,0,9991
2,57447,43.0092,102.9155,2458,270.1459,89.9102,15.02542701,70224
1,57447U,23105T,24299.78663,0.00000195,00000-0,29477-4,0,9993
2,57447,43.0028,97.8581,1308,276.6981,83.3712,15.02532482,70378
1,57448U,23105U,24299.71016,0.00000705,00000-0,67224-4,0,9995
2,57448,43.0004,98.1422,1090,250.9419,109.1305,15.02535193,70197
1,57449U,23105V,24299.83979,0.00000149,00000-0,26126-4,0,9991
2,57449,43.0035,97.3914,1366,262.6405,97.4282,15.02539824,70479
1,57450U,23105W,24298.76646,0.00000305,00000-0,37669-4,0,9993
2,57450,43.0064,90.4171,1594,264.8754,95.1906,15.02534748,70362
1,57450U,23105W,24299.8301,0.00000107,00000-0,22983-4,0,9994
2,57450,43.0047,84.6358,1489,257.5837,102.4839,15.02535728,70534
1,57451U,23105X,24299.83646,0.00001072,00000-0,94404-4,0,9995
2,57451,43.0006,97.384,1106,263.9863,96.0854,15.02548703,70232
1,57452U,23106A,24299.87321,0.00033229,00000-0,13516-2,0,9990
2,57452,35.0008,226.5444,411,26.0566,334.0169,15.23570799,69727
1,57454U,23106C,24298.8901,0.0002852,00000-0,11639-2,0,9990
2,57454,34.9962,232.6648,2621,320.0288,40.0234,15.23484708,69533
1,57454U,23106C,24298.8901,0.0002852,00000-0,11639-2,0,9990
2,57454,34.9962,232.6648,2621,320.0288,40.0234,15.23484708,69533
1,57456U,23106E,24298.88715,0.00038556,00000-0,15711-2,0,9993
2,57456,34.9952,232.5919,1384,44.8391,315.2435,15.23479912,69536
1,57456U,23106E,24298.88715,0.00038556,00000-0,15711-2,0,9993
2,57456,34.9952,232.5919,1384,44.8391,315.2435,15.23479912,69536
1,57456U,23106E,24299.87009,0.00036909,00000-0,15010-2,0,9990
2,57456,34.995,226.4054,1154,62.9479,297.1353,15.23555665,69682
1,57457U,23107A,24298.80116,0.00003904,00000-0,30384-3,0,9995
2,57457,43.0046,180.9247,2099,255.0366,105.0244,15.02542069,69752
1,57457U,23107A,24298.80116,0.00003904,00000-0,30384-3,0,9995
2,57457,43.0046,180.9247,2099,255.0366,105.0244,15.02542069,69426
1,57457U,23107A,24299.9313,-0.00000196,00000-0,53366-6,0,9994
2,57457,43.0066,174.7857,1124,252.1534,107.9185,15.02539028,69593
1,57458U,23107B,24298.73137,0.00000099,00000-0,22427-4,0,9998
2,57458,43.0024,181.2624,1070,267.1495,92.9225,15.02532502,69751
1,57458U,23107B,24298.73137,0.00000099,00000-0,22427-4,0,9998
2,57458,43.0024,181.2624,1070,267.1495,92.9225,15.02532502,69740
1,57458U,23107B,24299.92797,-0.00000257,00000-0,-39956,0,9990
2,57458,43.002,174.7618,1009,264.7421,95.3306,15.02534981,69920
1,57459U,23107C,24298.86099,-0.00000123,00000-0,59645-5,0,9992
2,57459,43.0016,180.5155,1521,278.246,81.8209,15.02535265,69770
1,57460U,23107D,24298.72471,0.00008843,00000-0,66968-3,0,9996
2,57460,43.0014,181.2099,992,246.8109,113.2629,15.02490053,69756
1,57460U,23107D,24298.72471,0.00008843,00000-0,66968-3,0,9996
2,57460,43.0014,181.2099,992,246.8109,113.2629,15.02490053,69745
1,57461U,23107E,24298.73803,-0.0000126,00000-0,-78234,0,9996
2,57461,43.0004,181.3102,886,275.1387,84.9354,15.0254382,69757
1,57461U,23107E,24298.73803,-0.0000126,00000-0,-78234,0,9996
2,57461,43.0004,181.3102,886,275.1387,84.9354,15.0254382,69735
1,57461U,23107E,24299.93463,0.00000697,00000-0,66705-4,0,9998
2,57461,43.0031,174.8044,1151,273.3827,86.6884,15.0253082,69915
1,57462U,23107F,24298.72138,-0.00000184,00000-0,14305-5,0,9991
2,57462,43.0017,181.1846,1743,269.299,90.7653,15.02532068,69751
1,57463U,23107G,24298.71472,-0.00003835,00000-0,-26899,0,9994
2,57463,43.0015,181.1332,1207,260.0688,100.0018,15.02537369,69757
1,57463U,23107G,24298.71472,-0.00003835,00000-0,-26899,0,9994
2,57463,43.0015,181.1332,1207,260.0688,100.0018,15.02537369,69746
1,57464U,23107H,24298.68638,0.00047854,00000-0,30086-2,0,9990
2,57464,42.9984,179.1895,8294,236.266,123.7394,15.08491689,69771
1,57464U,23107H,24298.68638,0.00047854,00000-0,30086-2,0,9990
2,57464,42.9984,179.1895,8294,236.266,123.7394,15.08491689,69759
1,57465U,23107J,24298.71583,0.00000075,00000-0,20612-4,0,9999
2,57465,43.0046,181.1426,1717,266.3133,93.7513,15.02533375,69758
1,57465U,23107J,24299.71299,0.0000222,00000-0,17937-3,0,9993
2,57465,43.0036,175.7217,1568,266.3595,93.7068,15.02537703,69787
1,57467U,23107L,24298.84101,0.00000759,00000-0,71254-4,0,9998
2,57467,43.0038,180.3611,1401,268.2351,91.8331,15.02533431,69773
1,57467U,23107L,24299.7717,0.00001336,00000-0,11393-3,0,9993
2,57467,43.0036,175.3008,1302,257.073,102.9967,15.02533983,69986
1,57468U,23107M,24298.83769,0.00001293,00000-0,11076-3,0,9998
2,57468,43.0025,180.3354,1451,263.0061,97.0616,15.025327,69772
1,57468U,23107M,24298.83769,0.00001293,00000-0,11076-3,0,9998
2,57468,43.0025,180.3354,1451,263.0061,97.0616,15.025327,69659
1,57470U,23107P,24298.7014,0.00000029,00000-0,17240-4,0,9992
2,57470,43.0089,181.0395,589,243.3616,116.7167,15.02535743,69754
1,57470U,23107P,24298.7014,0.00000029,00000-0,17240-4,0,9992
2,57470,43.0089,181.0395,589,243.3616,116.7167,15.02535743,69530
1,57470U,23107P,24299.49914,-0.00000867,00000-0,-49095,0,9990
2,57470,43.0045,176.7028,1222,269.1417,90.9285,15.02527823,69653
1,57471U,23107Q,24298.82104,0.00000369,00000-0,42365-4,0,9998
